"Focus","Non-Focus","Off-Color Focus","Off-Color Non-Focus","Trash","OrbSpent"
11,30,3,3,634,3180
11,10,4,3,437,2170
11,16,6,5,588,2906
11,11,1,3,286,1448
11,5,1,1,352,1729
11,6,3,3,284,1423
11,9,1,2,291,1451
11,13,3,4,357,1810
11,11,1,1,238,1231
11,3,1,0,238,1174
11,5,2,3,320,1590
11,9,1,1,340,1692
11,8,2,3,479,2343
11,8,2,1,340,1692
11,10,2,0,214,1104
11,14,2,4,455,2267
11,14,1,2,455,2266
11,18,1,6,597,2957
11,9,1,3,299,1513
11,8,1,1,219,1108
11,13,2,1,296,1509
11,20,2,1,423,2125
11,9,1,3,290,1470
11,16,4,4,483,2423
11,6,2,2,406,1986
11,6,0,0,267,1331
11,4,1,3,275,1367
11,16,2,1,332,1688
11,10,0,0,279,1399
11,9,1,1,220,1116
11,11,0,1,261,1319
11,10,2,0,355,1759
11,19,1,3,466,2333
11,12,2,1,416,2055
11,15,2,0,495,2441
11,12,0,3,363,1823
11,13,0,2,320,1602
11,7,3,6,418,2085
11,6,1,4,396,1946
11,6,0,1,231,1156
11,8,1,1,306,1512
11,15,5,2,480,2408
11,8,1,1,314,1572
11,9,4,4,349,1752
11,8,5,3,342,1729
11,7,1,1,237,1194
11,9,3,1,416,2060
11,13,1,1,290,1465
11,11,1,2,487,2391
11,6,1,2,272,1343
11,12,2,1,322,1619
11,3,3,0,209,1045
11,11,3,5,371,1881
11,15,2,4,543,2662
11,11,5,4,425,2114
11,17,1,1,450,2237
11,8,3,3,278,1418
11,13,1,1,349,1737
11,8,1,3,277,1389
11,7,2,4,289,1460
11,10,3,3,502,2472
11,12,1,1,337,1693
11,11,2,2,256,1311
11,8,2,0,186,958
11,11,2,3,472,2323
11,3,1,1,256,1269
11,8,3,3,263,1341
11,9,3,1,305,1531
11,17,2,3,462,2309
11,5,0,1,186,943
11,6,2,0,225,1136
11,5,2,1,289,1431
11,26,3,6,658,3293
11,13,1,3,400,1993
11,10,2,1,351,1743
11,10,3,1,381,1881
11,11,2,2,294,1498
11,5,0,4,296,1480
11,9,3,1,348,1739
11,12,2,3,457,2269
11,10,1,5,353,1770
11,15,3,2,328,1683
11,13,4,2,406,2034
11,11,5,4,393,1990
11,12,3,0,346,1739
11,13,5,1,448,2234
11,9,2,2,444,2163
11,15,4,3,524,2598
11,12,3,0,423,2090
11,11,0,3,337,1698
11,13,3,2,459,2281
11,14,3,3,370,1871
11,11,3,2,442,2175
11,7,2,0,325,1601
11,13,2,7,336,1722
11,5,1,3,278,1392
11,16,3,2,437,2166
11,14,0,2,319,1610
11,20,6,1,375,1933
11,14,4,2,377,1897
11,1,3,1,146,746
11,13,3,1,317,1612
11,15,3,1,513,2519
11,4,3,3,279,1398
11,11,0,4,381,1900
11,6,2,2,258,1291
11,9,1,2,240,1220
11,10,1,4,306,1550
11,4,1,3,152,795
11,8,1,1,325,1611
11,5,1,2,167,870
11,5,4,0,278,1383
11,8,2,5,399,1991
11,9,1,1,317,1564
11,9,6,2,384,1931
11,15,4,2,462,2302
11,6,5,0,426,2077
11,12,5,0,328,1648
11,11,2,2,392,1947
11,6,0,0,214,1072
11,6,2,4,377,1864
11,24,5,0,521,2606
11,12,2,1,302,1515
11,9,2,2,279,1415
11,19,0,1,445,2206
11,14,0,4,409,2033
11,5,1,0,276,1351
11,12,1,0,284,1442
11,11,2,2,340,1693
11,16,4,1,431,2163
11,7,2,3,227,1170
11,9,0,0,338,1672
11,7,0,2,232,1167
11,8,0,2,386,1901
11,4,1,1,169,863
11,5,2,0,195,994
11,16,4,4,484,2419
11,11,6,1,506,2504
11,5,2,3,347,1709
11,7,0,1,331,1624
11,14,2,3,481,2390
11,9,2,3,434,2150
11,30,2,4,604,3035
11,8,4,2,326,1640
11,12,0,2,305,1549
11,7,0,4,283,1421
11,11,1,3,252,1291
11,17,2,3,640,3135
11,10,4,4,449,2228
11,15,1,1,408,2026
11,7,2,5,284,1430
11,9,0,2,267,1351
11,19,0,2,468,2320
11,10,2,2,328,1652
11,9,3,1,323,1609
11,12,2,2,352,1767
11,10,3,2,289,1475
11,12,6,1,404,2031
11,21,4,8,590,2962
11,10,3,2,398,1985
11,19,2,1,320,1630
11,7,0,2,253,1278
11,11,1,1,299,1502
11,7,0,2,179,934
11,8,2,3,352,1742
11,9,3,2,359,1782
11,16,4,2,402,2021
11,10,1,3,316,1582
11,19,1,1,382,1930
11,18,4,4,562,2799
11,14,3,5,463,2307
11,4,1,0,181,902
11,12,3,3,399,2011
11,13,4,2,391,1973
11,12,4,2,301,1543
11,14,1,2,378,1896
11,19,6,5,676,3351
11,12,3,2,387,1939
11,9,1,0,188,977
11,10,0,2,493,2403
11,11,6,2,434,2147
11,13,1,6,353,1786
11,18,2,0,435,2177
11,9,2,1,292,1463
11,9,2,2,202,1054
11,7,2,1,278,1390
11,12,2,1,335,1691
11,23,2,4,592,2931
11,13,2,4,394,1978
11,13,4,1,440,2173
11,11,3,2,413,2054
11,4,4,2,283,1428
11,10,3,3,376,1883
11,4,1,2,200,1023
11,9,1,2,386,1897
11,11,3,0,375,1860
11,12,1,2,311,1568
11,3,0,1,184,923
11,13,2,4,340,1730
11,14,1,4,405,2017
11,11,3,1,285,1446
11,5,0,1,218,1089
11,10,1,0,325,1633
11,12,0,3,301,1529
11,13,0,1,373,1847
11,14,0,0,390,1942
11,4,1,2,253,1267
11,11,4,2,227,1190
11,14,1,1,365,1836
11,5,3,2,306,1510
11,10,4,1,315,1594
11,5,3,2,311,1551
11,13,3,1,329,1661
11,11,2,0,387,1909
11,5,2,1,334,1650
11,6,1,1,235,1178
11,12,2,2,431,2135
11,9,5,0,304,1539
11,12,2,9,489,2449
11,16,1,1,329,1669
11,23,4,4,582,2904
11,12,1,4,308,1565
11,10,3,4,416,2079
11,9,0,0,332,1648
11,6,0,0,218,1096
11,10,4,1,363,1824
11,14,3,0,402,1995
11,12,2,2,381,1903
11,3,1,2,187,947
11,11,3,2,385,1932
11,16,2,2,311,1596
11,5,1,0,192,978
11,11,1,1,342,1699
11,9,4,6,439,2187
11,8,1,2,243,1233
11,21,4,2,494,2490
11,8,1,0,360,1781
11,12,1,2,291,1478
11,7,1,2,446,2180
11,9,0,2,279,1394
11,12,0,2,397,1966
11,10,2,2,271,1386
11,8,3,2,289,1451
11,8,0,2,275,1392
11,4,1,1,231,1159
11,12,2,5,392,1969
11,10,1,1,307,1524
11,8,1,1,303,1495
11,10,1,0,302,1506
11,11,2,0,392,1930
11,9,1,1,321,1589
11,16,7,1,535,2670
11,15,2,3,437,2169
11,16,0,7,417,2119
11,12,2,4,385,1931
11,4,2,1,219,1096
11,6,3,1,273,1366
11,10,4,0,368,1834
11,11,1,1,393,1936
11,15,4,0,468,2323
11,12,2,3,368,1857
11,10,2,2,270,1378
11,13,0,3,459,2262
11,5,3,1,200,1022
11,13,6,1,493,2456
11,10,1,2,255,1297
11,9,2,1,285,1440
11,11,2,2,284,1461
11,13,3,5,493,2425
11,3,0,3,261,1298
11,11,1,4,427,2098
11,13,4,4,390,1968
11,16,1,5,342,1753
11,15,1,4,517,2563
11,6,1,0,262,1306
11,18,3,3,346,1776
11,14,3,3,342,1734
11,17,5,6,509,2563
11,18,1,3,445,2228
11,7,3,1,304,1531
11,9,2,3,250,1285
11,13,8,2,549,2712
11,15,2,1,406,2025
11,11,3,4,308,1569
11,7,3,1,311,1562
11,3,0,0,146,731
11,23,4,3,433,2208
11,8,1,1,304,1511
11,9,4,2,248,1279
11,10,3,2,306,1541
11,17,2,1,409,2068
11,11,3,2,334,1680
11,6,3,0,276,1384
11,22,4,2,488,2458
11,13,6,2,429,2155
11,8,0,3,302,1495
11,14,3,2,367,1855
11,7,1,1,214,1093
11,11,3,1,345,1725
11,14,3,4,430,2160
11,6,4,4,250,1288
11,12,3,3,367,1833
11,20,3,7,499,2506
11,12,6,2,390,1962
11,4,1,1,258,1270
11,12,0,2,479,2339
11,17,1,3,482,2391
11,11,0,0,274,1374
11,5,1,1,234,1158
11,5,1,2,192,989
11,10,2,4,296,1516
11,20,2,4,561,2777
11,8,2,1,346,1705
11,19,2,2,406,2054
11,8,2,5,369,1855
11,13,1,0,435,2151
11,19,3,0,460,2295
11,16,0,3,319,1626
11,18,3,4,486,2429
11,6,3,1,346,1715
11,15,3,2,395,1990
11,7,2,5,350,1747
11,8,2,3,303,1536
11,16,4,2,451,2241
11,11,1,1,254,1291
11,8,1,1,308,1545
11,18,2,2,411,2054
11,14,2,2,381,1898
11,8,0,1,343,1689
11,12,5,7,446,2246
11,16,1,3,428,2134
11,17,3,2,502,2479
11,5,0,0,175,892
11,11,2,6,396,1972
11,16,3,3,425,2143
11,9,0,3,239,1222
11,17,2,2,427,2130
11,8,1,3,258,1311
11,7,4,2,234,1193
11,11,2,2,358,1798
11,12,2,0,384,1894
11,6,1,1,250,1253
11,13,5,1,346,1754
11,13,3,4,427,2145
11,3,1,4,228,1150
11,16,4,2,356,1811
11,11,2,1,381,1895
11,8,3,2,294,1476
11,9,4,0,350,1733
11,15,3,2,475,2363
11,9,3,2,334,1669
11,10,1,3,327,1632
11,4,2,3,250,1263
11,13,1,3,332,1687
11,11,0,1,338,1686
11,6,2,1,187,958
11,15,5,6,544,2721
11,24,5,5,562,2844
11,11,1,1,322,1617
11,14,3,5,492,2450
11,4,1,3,221,1121
11,13,3,5,391,1971
11,10,2,1,322,1613
11,17,6,3,608,3020
11,12,3,1,285,1460
11,15,5,3,431,2170
11,10,1,3,298,1511
11,19,1,1,458,2282
11,15,1,3,431,2148
11,12,1,7,556,2746
11,6,1,4,249,1267
11,13,2,2,392,1949
11,11,4,1,333,1676
11,13,1,2,381,1903
11,12,5,1,306,1556
11,3,1,1,140,728
11,17,1,2,458,2292
11,13,2,1,392,1960
11,10,1,1,387,1915
11,6,3,0,181,940
11,13,2,0,314,1592
11,12,1,2,381,1898
11,11,1,4,435,2163
11,7,3,0,209,1064
11,6,0,1,147,773
11,10,0,2,316,1577
11,12,2,2,244,1254
11,16,1,2,434,2146
11,13,1,4,439,2190
11,12,1,0,306,1525
11,6,2,3,273,1373
11,9,3,2,460,2250
11,13,7,3,404,2037
11,8,3,2,410,2021
11,13,3,1,200,1065
11,12,1,4,346,1752
11,17,4,1,428,2139
11,9,3,0,298,1505
11,11,2,2,367,1825
11,11,1,3,393,1947
11,14,4,1,499,2478
11,12,2,1,362,1826
11,16,3,5,396,2012
11,2,2,2,269,1324
11,11,2,4,416,2084
11,7,0,3,314,1554
11,9,0,1,374,1844
11,17,3,3,420,2114
11,22,3,3,415,2116
11,11,2,4,349,1750
11,13,2,1,386,1932
11,6,3,0,229,1155
11,9,0,2,320,1588
11,17,5,5,616,3052
11,10,1,2,304,1530
11,5,0,0,216,1075
11,25,2,4,535,2695
11,7,5,0,349,1734
11,23,3,4,665,3300
11,7,2,0,232,1175
11,22,2,3,453,2271
11,12,3,3,424,2127
11,16,2,4,318,1642
11,13,1,1,274,1395
11,11,2,4,436,2158
11,17,1,1,282,1450
11,8,0,1,285,1410
11,12,1,3,396,1969
11,8,1,2,293,1460
11,7,2,2,321,1605
11,7,2,4,342,1711
11,18,1,0,489,2410
11,10,2,0,384,1896
11,12,0,4,285,1453
11,9,2,6,334,1694
11,9,2,2,358,1776
11,9,1,0,211,1069
11,8,3,1,356,1763
11,14,3,1,352,1772
11,16,4,0,522,2580
11,11,2,2,199,1037
11,8,0,2,371,1831
11,9,2,2,204,1053
11,10,1,2,437,2156
11,10,1,1,287,1449
11,7,1,3,270,1366
11,13,2,1,325,1639
11,16,1,1,441,2185
11,5,0,0,235,1165
11,11,3,5,443,2212
11,14,3,1,377,1890
11,4,2,0,180,910
11,19,2,2,556,2747
11,19,2,1,364,1849
11,13,1,1,328,1655
11,6,3,1,300,1499
11,4,1,3,270,1352
11,10,1,1,203,1057
11,15,2,2,457,2260
11,16,0,4,438,2183
11,17,1,3,338,1718
11,4,1,0,202,1023
11,10,0,2,234,1191
11,7,3,4,322,1625
11,10,1,0,290,1455
11,11,3,1,377,1865
11,8,2,1,232,1187
11,5,0,1,274,1354
11,15,2,3,403,2027
11,12,0,2,363,1808
11,5,1,1,155,804
11,9,3,1,280,1420
11,11,2,0,339,1698
11,17,5,1,481,2397
11,14,2,4,471,2339
11,9,4,1,344,1732
11,7,1,2,312,1542
11,10,0,2,451,2223
11,11,2,1,336,1663
11,13,1,5,322,1626
11,11,4,1,381,1902
11,10,3,3,491,2389
11,7,3,1,359,1772
11,11,1,3,314,1581
11,16,4,2,478,2387
11,7,1,1,233,1172
11,14,5,0,299,1541
11,11,2,1,306,1557
11,8,1,4,294,1478
11,7,1,3,246,1241
11,10,3,2,381,1898
11,7,1,3,219,1116
11,6,0,2,320,1570
11,20,3,3,424,2144
11,13,1,4,360,1798
11,24,3,6,583,2931
11,8,2,1,242,1237
11,13,3,1,354,1776
11,9,3,3,318,1608
11,9,2,0,281,1399
11,17,2,2,422,2130
11,8,3,0,318,1587
11,11,0,0,318,1578
11,13,1,1,398,1969
11,18,2,2,321,1642
11,21,1,3,390,1988
11,18,1,2,435,2183
11,15,1,1,380,1904
11,8,1,3,274,1368
11,12,3,2,361,1802
11,15,1,2,510,2501
11,13,4,3,495,2447
11,18,1,3,441,2209
11,11,3,3,396,1972
11,12,4,3,396,1990
11,16,6,4,622,3072
11,14,0,1,373,1857
11,16,0,5,346,1758
11,11,1,0,310,1536
11,8,3,0,302,1517
11,11,1,3,292,1486
11,8,2,0,228,1164
11,11,2,2,232,1208
11,10,1,1,247,1273
11,13,2,2,414,2054
11,15,1,2,504,2495
11,11,4,2,396,1982
11,3,0,2,171,875
11,4,4,2,292,1458
11,11,2,2,259,1323
11,9,2,0,338,1669
11,9,3,3,388,1931
11,6,0,3,262,1315
11,14,0,3,346,1746
11,21,4,7,647,3231
11,19,4,3,608,3016
11,12,1,2,281,1429
11,5,2,1,263,1315
11,9,1,3,294,1488
11,10,0,2,292,1469
11,9,0,2,356,1771
11,11,2,1,371,1847
11,8,3,3,325,1631
11,20,2,4,618,3067
11,12,3,0,306,1544
11,10,1,2,387,1925
11,7,1,1,255,1290
11,7,1,0,232,1163
11,6,3,4,306,1532
11,8,1,4,265,1345
11,8,1,2,356,1765
11,10,1,2,301,1523
11,9,3,1,376,1857
11,10,1,1,278,1399
11,10,2,1,282,1422
11,13,1,3,342,1726
11,11,4,2,393,1958
11,16,3,5,401,2035
11,11,1,2,359,1781
11,19,4,3,416,2117
11,14,2,5,612,3014
11,32,4,2,734,3651
11,8,5,0,221,1132
11,14,4,3,437,2178
11,9,1,0,279,1410
11,18,1,2,280,1454
11,4,1,2,264,1301
11,16,0,3,298,1528
11,9,1,2,348,1717
11,7,1,2,324,1607
11,9,1,0,156,813
11,7,1,0,292,1447
11,22,0,4,360,1856
11,8,2,2,274,1381
11,7,4,6,325,1646
11,7,1,1,324,1599
11,8,3,1,259,1316
11,10,0,1,315,1568
11,23,4,6,666,3322
11,5,1,2,283,1394
11,22,2,5,382,1975
11,10,3,4,294,1493
11,17,1,0,403,2009
11,14,2,4,326,1671
11,12,1,1,330,1646
11,23,6,8,571,2892
11,7,0,0,206,1037
11,9,2,4,379,1896
11,17,8,2,629,3132
11,10,2,3,499,2452
11,5,2,2,280,1405
11,19,4,5,519,2616
11,11,4,3,446,2216
11,8,0,0,274,1346
11,10,2,5,448,2218
11,13,0,2,335,1678
11,9,3,3,401,1997
11,11,3,1,341,1708
11,14,1,2,320,1627
11,4,0,0,266,1308
11,3,2,2,327,1605
11,5,0,1,288,1427
11,12,2,2,410,2033
11,2,0,2,187,945
11,16,2,4,414,2085
11,15,1,1,318,1620
11,6,1,0,247,1225
11,8,1,0,270,1352
11,18,3,1,376,1903
11,11,2,1,377,1873
11,15,1,5,397,1990
11,7,5,1,374,1851
11,5,1,1,178,917
11,15,2,2,517,2543
11,21,2,1,513,2562
11,9,1,2,234,1194
11,7,0,1,266,1331
11,18,1,3,408,2065
11,7,5,3,303,1540
11,6,2,3,314,1562
11,11,3,3,438,2172
11,5,1,0,213,1064
11,8,1,3,349,1723
11,5,1,2,225,1124
11,4,1,0,273,1351
11,9,0,3,291,1467
11,5,2,0,204,1024
11,7,3,3,325,1636
11,9,1,1,341,1689
11,16,2,2,417,2081
11,12,2,5,368,1863
11,8,2,2,250,1270
11,11,6,3,517,2566
11,8,0,2,219,1122
11,9,0,1,231,1168
11,19,5,4,620,3063
11,8,2,4,319,1597
11,6,0,0,230,1138
11,13,3,2,513,2536
11,15,1,0,259,1323
11,8,1,3,268,1356
11,8,0,2,243,1229
11,9,2,2,347,1721
11,8,4,1,240,1241
11,8,2,0,330,1635
11,10,1,3,305,1533
11,13,4,1,493,2432
11,5,0,1,256,1259
11,8,1,2,306,1535
11,3,1,5,278,1383
11,13,2,3,515,2557
11,17,2,4,365,1866
11,11,4,2,485,2408
11,14,3,1,404,2014
11,12,3,3,505,2491
11,23,3,7,591,2953
11,7,3,1,320,1591
11,16,1,3,455,2274
11,5,1,3,207,1079
11,12,0,0,346,1722
11,13,2,1,317,1594
11,11,7,2,359,1835
11,16,2,2,445,2224
11,10,3,3,522,2576
11,10,2,2,398,1963
11,11,4,1,514,2530
11,12,1,4,574,2798
11,6,3,0,188,976
11,13,3,2,356,1801
11,12,3,0,381,1900
11,15,3,3,478,2376
11,12,0,0,217,1116
11,5,1,2,292,1458
11,8,4,1,285,1435
11,9,1,2,296,1490
11,13,1,3,358,1796
11,12,2,1,388,1934
11,21,4,6,470,2395
11,9,2,4,304,1535
11,16,0,2,333,1686
11,9,0,1,329,1628
11,12,0,1,231,1180
11,4,0,0,143,732
11,13,2,3,381,1891
11,10,0,2,367,1811
11,18,3,2,419,2102
11,11,2,0,357,1774
11,13,0,4,370,1855
11,9,3,3,385,1919
11,4,1,0,174,878
11,2,2,1,270,1324
11,8,1,2,367,1801
11,6,1,1,311,1537
11,12,5,2,343,1740
11,7,5,1,315,1586
11,9,1,6,285,1451
11,16,2,1,279,1436
11,17,9,7,564,2849
11,17,2,5,404,2053
11,14,1,1,304,1539
11,9,3,1,317,1582
11,13,0,3,355,1775
11,14,1,5,370,1865
11,13,0,4,449,2216
11,6,3,1,287,1440
11,16,2,2,467,2324
11,6,1,2,256,1285
11,17,0,1,387,1937
11,6,2,2,299,1495
11,9,0,0,278,1380
11,6,2,2,356,1777
11,2,0,2,142,726
11,9,1,3,283,1424
11,15,3,4,463,2317
11,4,2,0,194,993
11,18,5,3,410,2103
11,10,4,4,303,1550
11,8,2,0,300,1498
11,10,0,0,230,1173
11,11,2,4,415,2080
11,9,4,1,299,1509
11,5,6,0,335,1677
11,7,0,2,215,1096
11,9,1,5,297,1509
11,19,2,5,473,2379
11,18,0,3,451,2254
11,6,2,1,342,1693
11,10,1,1,365,1806
11,9,2,2,344,1724
11,6,3,0,344,1684
11,18,0,2,271,1408
11,11,2,2,333,1689
11,13,1,2,328,1652
11,13,1,0,330,1655
11,21,0,2,480,2408
11,6,4,4,373,1863
11,6,2,0,185,944
11,12,1,2,324,1631
11,9,2,0,293,1462
11,16,2,0,302,1536
11,21,1,3,448,2267
11,12,1,2,253,1297
11,4,1,1,207,1042
11,15,4,2,468,2344
11,9,1,3,230,1183
11,13,3,4,442,2222
11,16,5,2,360,1841
11,10,0,2,355,1758
11,13,1,2,359,1804
11,12,0,2,274,1403
11,8,3,1,348,1743
11,10,2,2,361,1814
11,11,1,1,283,1425
11,8,1,2,325,1605
11,18,3,3,521,2588
11,8,2,1,320,1589
11,12,3,3,338,1721
11,9,3,3,392,1961
11,7,2,0,222,1116
11,17,4,6,345,1800
11,8,2,3,245,1257
11,6,1,1,243,1211
11,4,1,1,181,924
11,10,3,4,330,1670
11,12,0,3,406,2004
11,5,2,2,222,1132
11,9,2,3,389,1926
11,5,0,0,166,836
11,18,4,9,598,2965
11,10,0,2,314,1563
11,16,2,0,363,1828
11,15,3,1,292,1508
11,15,2,3,459,2266
11,21,5,2,555,2772
11,8,2,1,375,1853
11,11,0,1,344,1707
11,3,2,0,189,954
11,7,1,1,279,1404
11,11,1,0,411,2033
11,13,1,4,397,1992
11,17,3,3,481,2428
11,9,0,3,225,1156
11,24,3,3,511,2578
11,10,1,2,367,1835
11,14,2,1,366,1841
11,8,0,1,299,1480
11,11,2,2,360,1801
11,17,7,5,575,2882
11,23,1,2,451,2281
11,8,2,4,295,1496
11,8,1,1,317,1571
11,11,1,1,297,1496
11,2,1,2,281,1389
11,11,3,1,373,1849
11,6,1,3,276,1387
11,15,1,1,278,1423
11,19,5,2,512,2551
11,25,5,6,694,3455
11,10,2,4,238,1236
11,12,2,4,370,1865
11,5,2,0,183,932
11,2,0,0,112,583
11,16,3,2,362,1832
11,2,1,1,273,1341
11,14,0,2,356,1788
11,16,1,2,499,2474
11,7,2,1,368,1814
11,21,3,4,604,2990
11,10,1,2,344,1707
11,8,0,1,276,1373
11,9,1,5,295,1489
11,25,5,3,561,2823
11,5,2,2,263,1316
11,11,2,1,365,1816
11,3,1,0,229,1133
11,11,1,0,256,1303
11,24,2,2,471,2363
11,4,4,2,217,1119
11,12,3,2,425,2111
11,16,1,2,317,1625
11,12,1,4,432,2139
11,11,1,3,303,1535
11,11,3,3,379,1890
11,13,3,2,405,2025
11,11,1,1,341,1694
11,13,4,4,453,2260
11,5,0,2,236,1188
11,7,3,3,274,1391
11,6,0,2,322,1585
11,7,3,2,304,1516
11,13,3,4,585,2872
11,11,1,1,436,2139
11,11,2,1,326,1634
11,7,1,1,259,1309
11,1,1,1,237,1175
11,6,4,1,296,1480
11,4,2,2,258,1287
11,3,2,1,182,923
11,10,3,0,405,2008
11,9,1,1,259,1307
11,9,4,1,367,1828
11,8,3,3,289,1461
11,9,1,0,281,1392
11,8,2,1,298,1482
11,17,1,8,372,1917
11,6,0,0,202,1027
11,7,3,3,220,1144
11,5,2,1,212,1079
11,13,5,3,443,2215
11,12,1,2,363,1796
11,15,4,5,550,2740
11,9,1,3,325,1622
11,5,1,0,181,925
11,6,4,2,342,1708
11,13,3,3,457,2269
11,13,3,4,436,2187
11,10,1,3,343,1723
11,13,0,2,383,1919
11,12,2,3,377,1900
11,16,1,4,339,1734
11,9,2,4,383,1900
11,24,6,5,544,2751
11,11,4,1,403,1986
11,6,2,0,291,1455
11,14,3,2,482,2385
11,7,3,1,277,1396
11,14,2,2,316,1597
11,9,4,5,424,2108
11,12,1,5,415,2072
11,26,7,5,570,2897
11,3,1,1,179,908
11,12,0,1,294,1482
11,7,2,1,257,1283
11,10,1,3,342,1724
11,10,1,3,328,1649
11,9,2,3,341,1699
11,14,2,3,373,1882
11,10,7,0,292,1477
11,6,4,4,249,1278
11,11,3,2,402,1997
11,11,0,3,333,1667
11,8,0,2,212,1080
11,8,1,3,341,1696
11,16,0,0,369,1841
11,8,0,1,385,1881
11,12,2,5,428,2139
11,12,2,1,237,1217
11,16,3,3,483,2399
11,17,8,2,648,3196
11,8,1,0,242,1222
11,11,3,1,251,1290
11,21,4,2,464,2328
11,13,2,5,420,2110
11,8,3,1,396,1954
11,15,2,3,579,2846
11,14,3,1,362,1814
11,7,1,0,249,1250
11,7,3,1,297,1488
11,7,2,2,201,1033
11,10,1,3,214,1112
11,16,1,4,277,1454
11,9,3,3,399,1978
11,11,1,2,290,1470
11,16,1,2,411,2061
11,10,1,1,309,1546
11,16,2,1,455,2262
11,15,0,2,407,2014
11,9,2,3,317,1598
11,7,1,0,342,1684
11,9,1,0,244,1232
11,9,3,1,399,1976
11,8,2,2,356,1757
11,7,0,6,340,1709
11,14,2,1,340,1713
11,6,2,3,361,1782
11,13,2,3,443,2214
11,9,1,1,276,1381
11,18,4,3,639,3150
11,3,2,3,347,1714
11,10,3,1,289,1470
11,13,2,0,406,2001
11,14,1,0,442,2173
11,19,3,3,390,1991
11,14,2,5,431,2160
11,9,1,0,418,2041
11,8,3,1,513,2524
11,6,2,0,262,1300
11,6,0,3,326,1619
11,9,5,3,318,1618
11,10,2,2,378,1898
11,12,1,1,313,1592
11,5,2,2,382,1881
11,5,0,0,197,982
11,8,3,2,335,1675
11,5,4,3,365,1817
11,1,0,0,163,810
11,10,0,3,327,1644
11,16,3,2,397,1999
11,10,3,2,335,1673
11,17,1,0,424,2112
11,7,2,0,290,1442
11,7,2,2,277,1393
11,16,4,2,438,2193
11,12,2,2,366,1832
11,4,2,3,223,1128
11,11,3,2,225,1172
11,8,2,1,187,968
11,9,1,3,234,1205
11,7,0,1,250,1255
11,17,2,2,452,2252
11,9,0,1,241,1221
11,18,6,2,552,2732
11,10,1,2,289,1455
11,4,0,2,246,1223
11,18,0,2,444,2200
11,9,6,0,351,1766
11,13,0,1,352,1751
11,2,4,2,185,954
11,13,3,0,326,1640
11,12,0,0,274,1384
11,9,0,0,192,979
11,11,2,0,295,1490
11,8,3,3,323,1631
11,7,4,0,382,1878
11,7,2,2,185,957
11,4,4,2,303,1518
11,13,2,3,349,1765
11,16,1,1,363,1833
11,14,3,2,339,1722
11,16,4,5,517,2585
11,11,3,1,376,1878
11,18,4,4,464,2336
11,4,0,1,216,1081
11,9,2,2,338,1676
11,2,1,1,245,1210
11,13,2,2,425,2109
11,10,0,1,334,1643
11,8,6,4,335,1718
11,17,5,5,508,2552
11,23,4,6,626,3122
11,13,2,2,469,2317
11,18,3,0,324,1649
11,9,1,2,347,1724
11,8,1,3,301,1515
11,13,2,2,308,1558
11,14,5,2,438,2208
11,7,4,3,281,1431
11,12,3,5,325,1653
11,10,4,0,440,2166
11,12,3,1,341,1726
11,3,0,2,240,1185
11,7,1,2,274,1372
11,11,1,0,334,1671
11,10,3,4,450,2219
11,12,1,5,369,1862
11,13,1,2,343,1728
11,10,1,0,294,1468
11,11,2,2,272,1394
11,6,0,2,286,1410
11,8,3,6,381,1910
11,17,1,2,507,2497
11,13,0,3,434,2148
11,20,6,7,562,2826
11,9,4,4,394,1980
11,15,3,1,496,2452
11,7,1,2,290,1449
11,16,6,3,390,1991
11,9,1,3,298,1499
11,11,2,3,316,1608
11,9,4,1,284,1451
11,19,2,4,537,2671
11,6,2,3,326,1622
11,22,2,2,453,2296
11,8,1,0,244,1226
11,5,1,0,303,1482
11,5,1,3,267,1341
11,7,0,1,259,1279
11,4,1,1,207,1054
11,9,4,3,345,1725
11,10,1,1,300,1496
11,9,2,1,346,1728
11,22,3,6,669,3322
11,20,5,6,447,2292
11,9,5,4,514,2527
11,14,4,3,423,2128
11,10,2,0,321,1603
11,6,1,3,246,1253
11,6,2,3,292,1456
11,11,5,0,378,1884
11,14,2,2,399,1999
11,8,0,1,204,1039
11,11,0,1,314,1564
11,8,0,1,299,1484
11,24,3,1,536,2686
11,6,1,4,269,1366
11,6,2,0,268,1326
11,10,1,4,351,1763
11,16,1,4,390,1991
11,11,2,2,282,1431
11,8,0,1,282,1413
11,10,0,0,257,1293
11,11,1,0,181,945
11,14,1,1,243,1268
11,9,1,4,373,1852
11,4,1,0,109,575
11,24,2,1,580,2869
11,5,1,0,191,969
11,9,1,5,320,1622
11,10,2,1,240,1225
11,9,1,0,327,1619
11,22,4,4,520,2612
11,15,4,2,279,1442
11,7,1,0,202,1022
11,6,1,2,207,1048
11,11,1,2,426,2093
11,5,3,1,221,1125
11,10,3,1,409,2042
11,20,4,6,676,3348
11,4,1,0,374,1801
11,12,3,0,312,1576
11,10,5,1,418,2068
11,11,1,2,301,1505
11,3,0,2,252,1229
11,8,2,0,355,1753
11,7,1,0,294,1469
11,10,4,1,366,1818
11,18,5,3,548,2734
11,6,2,2,237,1195
11,10,0,0,280,1401
11,18,6,2,444,2244
11,12,7,0,522,2564
11,13,5,2,518,2559
11,17,3,4,482,2406
11,16,3,0,371,1868
11,8,2,2,311,1547
11,11,3,0,369,1831
11,12,3,2,364,1817
