"Legendary 1","Legendary 2","Legendary 3","Off-Color Legendary 1","Off-Color Legendary 2","Off-Color Legendary 3","Trash","OrbSpent"
11,9,9,4,4,1,341,1766
11,8,13,0,2,2,437,2219
11,23,15,5,4,11,502,2659
11,10,9,1,4,2,402,2053
11,14,17,3,1,5,608,3068
11,12,11,0,2,1,277,1460
11,15,16,3,1,2,546,2774
11,14,10,4,3,3,473,2418
11,9,10,2,1,1,374,1900
11,15,21,3,4,0,630,3212
11,2,5,0,2,3,188,976
11,15,8,5,2,3,381,1990
11,10,6,2,2,2,377,1913
11,12,11,3,3,2,382,1975
11,10,16,2,2,3,473,2419
11,10,13,0,2,1,387,1967
11,3,4,0,0,3,206,1052
11,7,5,2,1,0,241,1229
11,15,7,3,3,6,556,2816
11,13,19,4,2,4,582,2967
11,19,9,1,1,5,479,2454
11,12,17,3,1,1,455,2330
11,7,8,2,4,1,242,1287
11,12,9,2,1,0,401,2033
11,18,23,4,1,4,674,3442
11,7,9,1,2,0,315,1603
11,5,8,0,3,2,302,1568
11,5,10,1,2,0,333,1688
11,7,1,0,2,1,254,1278
11,12,4,0,1,1,285,1462
11,13,11,1,2,4,455,2317
11,15,5,0,3,2,326,1686
11,23,16,1,4,6,651,3320
11,18,13,1,1,1,521,2640
11,21,12,2,5,3,503,2608
11,7,10,2,2,0,311,1603
11,12,8,2,2,3,354,1823
11,4,6,1,0,1,239,1217
11,12,17,0,2,2,532,2673
11,9,7,2,0,2,312,1597
11,11,10,1,1,1,417,2098
11,7,12,2,2,1,266,1399
11,19,10,4,2,2,536,2724
11,17,9,1,1,4,354,1861
11,6,6,3,1,1,314,1592
11,10,10,1,2,1,403,2026
11,8,11,1,2,2,412,2079
11,9,4,0,1,2,265,1353
11,19,10,1,3,1,521,2642
11,10,11,0,2,0,405,2046
11,18,8,3,2,3,373,1933
11,5,7,2,2,2,317,1613
11,5,5,2,0,5,287,1474
11,7,10,2,2,1,322,1655
11,12,16,3,2,3,398,2059
11,6,11,0,1,1,214,1128
11,13,20,5,6,3,651,3323
11,8,7,0,1,3,391,1956
11,22,13,3,3,7,642,3255
11,21,18,8,4,9,793,4049
11,4,6,4,0,4,278,1436
11,10,10,4,1,1,399,2046
11,18,15,2,5,4,621,3149
11,7,12,0,1,2,323,1660
11,5,14,4,6,4,340,1795
11,6,9,0,3,3,295,1528
11,3,3,0,0,0,127,666
11,12,18,2,5,2,515,2627
11,12,6,3,3,2,421,2132
11,12,20,2,4,2,558,2853
11,10,6,1,3,2,383,1934
11,0,2,0,2,0,139,710
11,7,3,0,0,0,209,1068
11,14,9,1,7,0,312,1646
11,9,9,5,4,2,418,2141
11,2,1,1,1,1,192,983
11,6,9,2,2,1,340,1729
11,8,10,1,2,0,368,1859
11,13,8,0,3,1,352,1813
11,8,10,1,3,1,291,1509
11,12,15,0,2,2,553,2775
11,8,11,0,2,1,322,1654
11,11,12,1,0,4,351,1825
11,10,8,2,6,1,472,2387
11,14,17,3,3,4,616,3124
11,11,14,3,0,8,488,2514
11,15,14,4,3,0,480,2444
11,7,3,1,1,1,255,1291
11,12,13,1,2,0,329,1705
11,9,17,3,3,5,372,1967
11,4,9,1,4,3,367,1855
11,15,16,1,1,1,464,2367
11,6,4,3,1,1,259,1324
11,12,9,2,2,1,322,1674
11,4,6,2,2,2,181,961
11,6,5,1,3,2,359,1808
11,17,8,3,1,0,429,2177
11,12,8,0,1,1,379,1912
11,16,11,3,3,2,463,2381
11,6,8,4,2,2,307,1593
11,3,5,0,0,1,218,1102
11,16,16,3,3,5,619,3155
11,20,11,4,8,1,495,2557
11,18,7,3,1,4,401,2089
11,18,10,3,0,1,449,2296
11,15,4,2,1,1,414,2092
11,6,4,2,2,2,226,1188
11,8,8,3,3,0,321,1647
11,5,0,2,2,1,186,966
11,13,17,3,1,3,552,2796
11,13,10,1,1,1,358,1834
11,5,3,2,3,1,277,1414
11,10,10,3,2,1,355,1834
11,8,6,1,1,1,272,1393
11,10,11,2,1,1,380,1940
11,10,7,2,1,1,397,2002
11,6,10,0,3,2,286,1481
11,9,17,2,0,0,430,2191
11,8,9,2,0,0,353,1778
11,11,5,2,0,2,355,1798
11,8,11,1,3,5,384,1967
11,9,12,4,0,5,481,2439
11,11,9,2,0,1,367,1865
11,6,15,5,5,3,410,2144
11,13,7,1,2,1,415,2089
11,14,7,3,2,0,417,2108
11,11,5,4,3,2,276,1451
11,3,12,0,4,0,421,2116
11,19,14,3,3,4,465,2420
11,17,13,6,6,4,613,3128
11,3,14,4,3,0,340,1748
11,12,12,5,4,2,321,1706
11,14,10,1,4,1,524,2642
11,15,11,1,4,1,464,2371
11,13,13,2,0,1,306,1605
11,15,8,1,3,3,395,2035
11,15,10,1,3,1,488,2475
11,14,13,2,5,3,562,2835
11,5,15,1,4,5,403,2062
11,3,4,1,2,0,285,1426
11,14,11,4,2,2,451,2305
11,13,13,4,3,3,500,2553
11,14,14,4,2,1,454,2330
11,12,8,1,1,2,357,1818
11,3,4,4,0,1,198,1030
11,10,12,7,3,1,456,2336
11,12,12,2,3,1,476,2399
11,6,9,3,4,0,333,1699
11,5,9,1,2,0,265,1362
11,3,5,1,1,1,252,1277
11,12,12,5,3,1,464,2380
11,1,3,1,1,1,203,1028
11,7,6,3,0,2,312,1579
11,12,16,2,2,1,356,1858
11,13,9,3,2,3,376,1944
11,14,10,4,0,2,447,2278
11,6,12,4,2,2,354,1819
11,14,9,3,0,0,317,1660
11,3,4,2,0,0,248,1243
11,12,13,4,3,0,489,2490
11,15,12,2,5,1,644,3208
11,14,14,5,5,0,533,2722
11,5,5,0,2,0,261,1325
11,10,10,1,2,2,362,1855
11,5,4,2,1,1,225,1156
11,10,9,3,1,1,352,1803
11,10,9,2,2,2,365,1867
11,10,9,1,1,4,450,2258
11,9,12,2,0,1,348,1773
11,17,20,4,2,3,455,2376
11,16,15,2,5,4,461,2392
11,11,4,2,0,1,369,1844
11,2,6,3,2,1,370,1848
11,10,12,3,2,2,476,2410
11,16,19,1,5,1,625,3152
11,15,16,2,3,3,577,2931
11,8,17,3,4,3,444,2285
11,10,4,1,2,5,346,1764
11,6,3,1,4,0,171,916
11,5,6,3,2,5,285,1477
11,5,4,2,1,3,324,1629
11,12,14,1,2,3,507,2569
11,10,14,2,1,2,416,2119
11,10,9,2,0,3,430,2158
11,16,6,0,2,3,324,1686
11,9,7,1,0,2,328,1658
11,3,4,3,0,0,220,1116
11,16,13,1,2,1,441,2254
11,14,20,5,2,4,518,2675
11,8,11,2,2,1,324,1671
11,12,18,2,3,5,544,2774
11,8,9,2,2,1,514,2562
11,6,4,1,0,1,152,806
11,13,6,3,0,2,366,1879
11,17,17,2,2,2,509,2606
11,15,12,1,4,1,410,2113
11,14,19,2,5,3,551,2823
11,22,22,2,3,0,586,2988
11,17,14,4,6,1,558,2860
11,8,15,1,1,3,362,1859
11,12,13,2,0,3,404,2078
11,9,12,2,2,3,428,2168
11,13,10,1,1,3,364,1872
11,7,6,0,0,0,330,1645
11,10,16,1,1,3,450,2297
11,11,19,1,5,5,661,3344
11,8,13,1,0,4,486,2431
11,11,12,2,2,1,391,1998
11,10,10,1,3,1,456,2291
11,10,12,4,1,3,452,2280
11,4,12,3,0,3,324,1670
11,7,9,1,2,2,256,1342
11,12,13,0,2,0,335,1739
11,12,5,2,3,3,352,1818
11,10,11,2,1,3,388,1982
11,9,12,5,2,1,428,2177
11,12,9,3,3,4,393,2035
11,6,10,2,0,3,291,1501
11,10,8,1,1,1,285,1474
11,18,15,2,5,2,569,2920
11,7,10,2,3,1,303,1572
11,11,10,2,5,2,630,3146
11,7,8,4,0,1,384,1930
11,12,10,1,3,3,399,2043
11,19,18,3,3,2,452,2381
11,8,10,2,0,0,305,1564
11,15,22,4,2,4,683,3480
11,8,12,2,0,1,438,2196
11,5,4,0,0,1,272,1362
11,10,11,2,7,1,502,2563
11,12,14,3,7,2,549,2778
11,13,19,1,2,2,483,2485
11,24,20,4,9,5,836,4244
11,13,17,1,1,1,463,2382
11,10,8,0,0,5,402,2028
11,17,12,1,3,2,450,2326
11,8,7,1,3,1,339,1728
11,11,12,1,0,1,466,2323
11,14,17,4,4,3,571,2913
11,12,14,4,3,1,479,2446
11,7,8,2,2,2,261,1367
11,10,9,3,1,1,385,1956
11,6,3,1,0,3,266,1346
11,8,12,3,4,4,401,2066
11,18,19,10,9,2,673,3460
11,11,8,3,0,3,405,2057
11,19,18,4,2,1,516,2672
11,14,15,1,3,3,556,2810
11,8,8,2,2,2,282,1465
11,15,12,1,3,0,411,2114
11,8,10,4,4,1,335,1748
11,7,8,0,4,0,192,1031
11,16,11,1,5,3,526,2679
11,16,19,2,2,5,509,2647
11,6,12,1,5,2,330,1709
11,14,25,3,3,4,604,3088
11,6,9,2,1,3,214,1146
11,12,6,0,4,1,389,1965
11,13,19,3,5,1,522,2664
11,4,9,1,0,0,237,1209
11,17,14,2,0,3,597,3009
11,8,8,1,0,1,253,1305
11,7,3,1,0,1,258,1307
11,10,18,2,2,1,552,2778
11,12,20,1,2,6,478,2471
11,7,8,0,0,0,285,1453
11,19,16,2,3,4,513,2657
11,7,4,0,1,2,264,1343
11,2,2,1,4,2,187,974
11,11,6,1,2,1,265,1389
11,13,14,1,3,1,447,2299
11,7,7,0,2,2,388,1934
11,6,5,0,0,1,302,1512
11,12,7,2,2,1,226,1210
11,5,7,2,1,5,401,2025
11,18,17,4,2,2,620,3145
11,12,10,0,1,1,348,1768
11,10,15,2,3,1,432,2211
11,9,6,2,1,1,371,1873
11,14,14,2,4,5,529,2712
11,20,20,3,5,7,744,3788
11,8,10,2,1,2,445,2237
11,6,2,1,1,2,217,1119
11,16,13,2,0,4,495,2526
11,11,10,0,2,3,465,2349
11,12,22,1,2,2,644,3228
11,10,15,0,5,1,328,1717
11,6,11,4,0,1,363,1846
11,11,7,0,3,1,384,1933
11,10,16,0,3,4,473,2399
11,8,5,1,2,3,285,1467
11,16,10,3,3,3,442,2264
11,9,16,1,1,1,342,1774
11,12,10,3,2,1,348,1819
11,8,6,2,0,2,376,1884
11,8,10,0,1,3,365,1848
11,11,4,1,2,2,382,1937
11,11,15,2,3,5,450,2334
11,11,6,2,2,2,426,2150
11,16,12,2,4,5,614,3102
11,19,18,1,3,5,496,2577
11,14,13,1,4,4,473,2430
11,5,6,0,0,2,316,1587
11,9,10,2,4,6,445,2281
11,2,6,0,2,1,203,1049
11,7,7,8,1,0,324,1680
11,12,11,3,1,5,514,2600
11,10,7,3,0,3,277,1454
11,19,14,1,4,2,524,2682
11,7,10,0,2,2,255,1329
11,6,3,2,1,4,311,1569
11,10,11,1,1,2,408,2066
11,14,19,1,2,2,607,3067
11,7,8,1,7,0,391,1987
11,7,17,1,1,3,473,2387
11,20,12,6,5,4,509,2655
11,8,3,0,0,2,220,1142
11,16,5,2,2,0,473,2378
11,16,17,5,0,2,483,2486
11,7,10,0,1,1,250,1301
11,11,9,0,0,2,422,2107
11,7,18,3,2,2,444,2272
11,21,19,1,1,3,741,3709
11,6,4,2,0,2,211,1103
11,5,13,2,3,5,331,1725
11,13,9,3,2,0,295,1560
11,12,8,3,4,4,459,2323
11,22,17,3,3,3,460,2413
11,6,12,1,1,2,359,1826
11,14,19,4,2,3,428,2246
11,10,10,2,2,4,342,1767
11,16,7,1,0,4,435,2214
11,12,4,1,1,0,280,1438
11,14,7,2,2,3,387,1986
11,7,12,3,2,4,374,1924
11,3,8,1,2,2,226,1176
11,5,4,0,1,0,243,1226
11,9,11,2,2,2,371,1905
11,6,1,2,1,1,272,1375
11,15,10,0,5,2,458,2349
11,4,8,1,3,1,297,1513
11,6,7,3,4,0,371,1866
11,7,11,3,1,4,421,2124
11,20,17,2,1,6,614,3128
11,23,18,5,3,6,731,3728
11,3,8,1,1,1,288,1457
11,14,11,2,0,7,397,2065
11,9,10,1,3,1,402,2035
11,5,13,0,3,2,350,1793
11,14,15,2,3,4,519,2649
11,7,8,4,0,2,487,2428
11,4,6,1,1,2,189,987
11,14,20,3,3,3,594,3022
11,15,11,2,1,3,315,1671
11,10,7,1,1,2,367,1841
11,5,1,0,2,1,190,983
11,9,8,3,2,4,383,1946
11,4,8,2,2,2,303,1565
11,11,10,0,1,2,286,1492
11,13,8,3,0,2,367,1877
11,5,6,3,1,4,331,1686
11,8,12,3,2,2,345,1789
11,9,11,1,3,2,470,2360
11,7,7,0,2,0,305,1540
11,5,11,1,2,4,239,1276
11,7,10,0,0,0,355,1801
11,16,10,0,1,3,500,2512
11,4,5,1,2,2,219,1126
11,10,7,1,3,1,380,1940
11,4,11,2,4,4,445,2250
11,3,5,3,2,0,281,1406
11,9,10,2,0,5,395,1997
11,10,13,4,3,5,470,2398
11,15,13,5,2,2,514,2630
11,18,18,2,2,6,657,3317
11,15,17,2,2,1,643,3230
11,10,6,1,2,1,403,2022
11,9,13,3,3,5,384,2011
11,12,2,3,2,0,297,1525
11,6,6,3,0,4,263,1368
11,11,6,2,1,1,294,1518
11,13,7,3,4,4,335,1761
11,5,11,1,1,0,284,1467
11,2,5,1,4,0,187,974
11,12,11,3,3,2,314,1651
11,10,11,1,4,1,429,2166
11,19,10,4,1,6,608,3078
11,8,7,5,2,2,341,1767
11,15,12,2,4,6,526,2679
11,11,19,2,4,6,504,2589
11,11,13,3,5,1,431,2217
11,17,8,0,2,0,408,2057
11,8,10,0,0,3,310,1595
11,10,11,2,5,1,474,2387
11,15,9,0,4,2,542,2693
11,16,20,2,2,4,556,2846
11,5,8,2,0,5,247,1299
11,23,15,6,2,1,554,2849
11,8,9,1,1,2,362,1831
11,8,4,1,1,1,207,1089
11,11,13,3,3,4,350,1849
11,15,15,1,5,4,594,3007
11,14,15,4,2,1,398,2072
11,9,10,4,1,1,426,2159
11,8,6,3,2,3,301,1555
11,14,15,3,2,1,503,2552
11,12,20,3,1,1,452,2339
11,7,9,2,2,2,274,1424
11,5,7,0,2,0,316,1584
11,9,12,1,0,1,399,2012
11,4,8,1,2,1,260,1327
11,16,7,2,1,4,467,2361
11,34,12,2,8,3,683,3529
11,7,4,1,0,0,293,1471
11,12,22,4,5,5,540,2809
11,4,8,0,3,1,351,1756
11,9,13,2,4,1,531,2663
11,6,11,0,4,0,302,1561
11,25,13,4,4,4,640,3268
11,9,13,0,3,3,429,2179
11,10,14,0,0,3,485,2428
11,12,12,1,3,2,379,1957
11,14,8,4,2,4,509,2578
11,6,12,0,3,3,441,2234
11,8,14,0,2,2,443,2244
11,16,24,0,2,0,393,2069
11,9,11,3,0,0,295,1515
11,14,15,2,1,0,546,2724
11,3,4,2,0,1,168,878
11,12,8,1,1,2,401,2043
11,6,10,1,0,2,337,1700
11,15,14,5,2,2,539,2746
11,13,9,1,1,1,385,1961
11,10,13,4,2,2,447,2284
11,13,14,1,6,2,505,2571
11,13,8,3,3,3,509,2562
11,7,14,2,4,3,397,2059
11,19,9,4,4,2,611,3091
11,10,9,1,2,2,461,2312
11,9,12,0,4,3,473,2393
11,16,9,3,4,2,493,2504
11,17,13,3,5,5,585,2990
11,18,18,5,3,4,604,3091
11,5,16,5,1,2,415,2117
11,11,7,2,4,0,321,1665
11,13,21,2,2,4,603,3063
11,5,7,3,1,3,302,1550
11,11,11,1,1,3,316,1658
11,7,7,1,0,1,382,1897
11,6,9,5,1,1,352,1789
11,12,15,2,2,3,474,2417
11,12,12,2,0,2,398,2037
11,22,17,4,3,3,645,3298
11,10,6,2,0,1,365,1834
11,11,19,1,2,1,539,2712
11,13,12,4,2,5,471,2422
11,17,7,5,0,0,322,1678
11,13,9,4,2,3,565,2801
11,5,12,2,2,2,290,1505
11,11,6,1,1,1,316,1618
11,20,15,2,3,2,551,2816
11,9,4,2,3,2,378,1896
11,15,8,4,1,2,454,2327
11,9,5,0,0,2,279,1438
11,9,14,1,2,1,416,2123
11,10,16,1,0,1,290,1531
11,5,10,1,1,2,335,1707
11,10,7,1,2,0,222,1176
11,7,17,0,2,0,380,1938
11,7,16,0,1,1,377,1925
11,11,13,2,1,0,396,2020
11,10,14,1,2,3,432,2193
11,5,5,1,2,2,323,1620
11,18,13,2,2,0,391,2032
11,6,8,0,2,1,291,1479
11,21,7,3,2,0,474,2418
11,9,7,1,3,0,337,1712
11,10,12,2,4,1,397,2032
11,7,6,0,2,1,304,1543
11,14,15,4,4,5,574,2932
11,10,7,2,6,1,472,2393
11,20,11,2,4,3,444,2310
11,10,16,4,2,3,465,2377
11,16,27,4,5,2,579,3013
11,14,11,2,3,4,434,2243
11,17,26,1,4,6,631,3270
11,14,18,1,2,2,526,2680
11,6,8,0,3,1,353,1754
11,13,9,5,3,2,447,2283
11,13,13,1,3,3,382,1983
11,13,14,2,1,3,561,2847
11,7,4,0,1,2,207,1085
11,12,10,2,2,1,348,1800
11,24,21,1,2,2,664,3362
11,15,11,2,3,1,535,2688
11,5,7,2,2,1,328,1662
11,10,7,2,0,2,352,1785
11,10,9,1,2,0,420,2122
11,15,7,1,3,2,317,1650
11,5,10,1,1,0,407,2040
11,17,13,2,3,2,522,2651
11,18,20,5,2,4,552,2858
11,11,9,0,1,4,421,2137
11,16,9,2,4,0,369,1914
11,10,11,0,4,1,369,1900
11,12,13,1,1,2,339,1766
11,6,9,2,1,0,383,1925
11,5,7,0,2,1,304,1538
11,9,8,1,3,1,287,1480
11,17,17,6,1,1,616,3119
11,5,9,1,2,3,318,1629
11,24,9,2,2,1,388,2044
11,14,12,1,2,0,403,2052
11,19,11,3,2,2,549,2766
11,15,14,4,3,2,459,2370
11,18,9,4,3,0,431,2222
11,6,5,0,3,1,222,1167
11,10,12,1,1,0,346,1770
11,13,14,2,3,2,395,2054
11,15,12,3,3,8,552,2813
11,17,14,2,2,3,484,2478
11,9,5,1,1,1,334,1685
11,8,10,3,0,3,296,1556
11,9,9,0,2,1,256,1338
11,8,7,0,0,0,250,1273
11,4,6,3,1,2,251,1301
11,16,16,4,1,3,655,3294
11,16,10,3,4,1,498,2519
11,6,10,4,4,1,385,1962
11,21,18,1,2,2,490,2530
11,9,6,3,2,2,396,1994
11,10,16,1,2,4,529,2674
11,16,9,1,4,3,489,2492
11,12,13,0,3,1,389,1988
11,13,16,7,1,2,441,2282
11,15,14,4,6,3,467,2422
11,14,20,2,2,3,652,3293
11,6,8,2,1,2,287,1469
11,18,11,2,2,5,509,2619
11,14,12,2,2,4,580,2909
11,5,15,2,0,2,419,2109
11,11,13,2,2,2,313,1625
11,7,18,2,1,2,431,2216
11,6,5,0,0,2,240,1212
11,10,14,1,2,2,294,1546
11,5,8,3,2,6,394,2019
11,7,9,1,3,1,422,2107
11,7,5,0,0,2,309,1562
11,9,10,3,2,1,341,1752
11,21,10,2,1,0,575,2880
11,18,24,2,9,5,648,3353
11,6,6,4,0,0,284,1462
11,15,13,3,6,7,533,2741
11,9,13,2,2,2,304,1599
11,13,17,3,6,2,550,2811
11,12,13,1,1,5,444,2265
11,6,8,1,1,1,316,1590
11,6,4,3,2,0,302,1538
11,11,7,2,2,3,242,1295
11,14,7,6,3,0,413,2118
11,8,6,3,2,1,368,1858
11,10,5,1,1,0,224,1163
11,2,10,8,1,2,327,1696
11,7,7,1,1,2,319,1614
11,5,4,3,1,1,227,1176
11,12,9,3,0,5,496,2512
11,6,8,2,3,3,319,1641
11,11,13,5,2,5,438,2273
11,9,8,4,1,2,295,1531
11,16,8,4,3,5,433,2226
11,7,6,0,0,0,239,1225
11,7,5,2,1,2,239,1251
11,9,4,1,0,0,326,1630
11,8,4,1,1,1,311,1570
11,11,13,1,3,5,437,2236
11,10,3,1,3,1,220,1154
11,13,11,6,0,4,431,2218
11,10,15,1,4,3,488,2482
11,17,15,1,1,0,498,2536
11,6,14,3,5,1,416,2146
11,10,12,1,3,0,468,2345
11,9,8,0,3,2,295,1522
11,6,5,0,1,0,226,1159
11,10,13,2,2,3,442,2251
11,14,14,3,2,3,413,2140
11,9,11,0,0,2,347,1767
11,6,13,4,1,1,372,1898
11,8,8,2,1,1,299,1552
11,18,11,6,3,6,502,2604
11,13,12,0,1,1,418,2104
11,11,8,0,2,0,306,1556
11,11,12,2,4,2,482,2447
11,12,11,2,3,3,427,2183
11,13,8,6,1,1,502,2526
11,7,5,0,2,0,222,1150
11,6,4,1,0,1,175,915
11,12,13,0,1,3,463,2337
11,10,9,3,5,0,321,1670
11,14,15,3,2,1,567,2865
11,10,8,3,3,1,250,1330
11,10,10,2,3,3,431,2182
11,10,9,4,1,1,400,2038
11,17,19,2,2,7,482,2529
11,9,8,3,1,0,346,1764
11,10,9,4,2,2,422,2149
11,23,18,1,2,3,719,3621
11,16,6,6,2,2,443,2270
11,12,9,4,5,4,503,2557
11,6,4,0,4,2,193,1011
11,11,16,0,1,1,376,1940
11,13,16,3,8,1,611,3083
11,13,15,0,1,5,492,2493
11,5,8,0,1,1,206,1070
11,11,11,2,3,2,402,2069
11,3,5,0,0,0,263,1295
11,13,10,1,3,5,339,1784
11,11,8,4,3,0,484,2440
11,13,11,2,4,1,487,2451
11,12,16,4,2,3,589,2983
11,6,6,1,0,1,188,989
11,13,11,0,10,4,469,2402
11,7,9,0,2,2,423,2120
11,5,8,3,3,4,356,1813
11,8,11,1,0,1,290,1499
11,4,8,0,0,3,293,1493
11,11,7,1,0,1,341,1728
11,9,9,2,1,3,322,1661
11,8,3,1,2,0,287,1461
11,19,13,3,3,2,545,2784
11,6,24,5,2,1,509,2598
11,15,14,1,0,5,480,2452
11,7,6,1,1,1,275,1407
11,10,10,1,2,3,417,2112
11,10,8,1,0,2,317,1614
11,9,16,1,3,2,357,1853
11,14,11,0,0,3,502,2507
11,7,11,6,3,3,353,1821
11,10,6,4,1,2,337,1725
11,9,12,2,3,3,402,2068
11,11,10,4,5,3,356,1863
11,5,9,0,2,3,396,1983
11,10,6,5,1,2,311,1611
11,14,11,1,4,2,419,2152
11,10,8,2,1,3,347,1790
11,6,12,4,5,2,432,2224
11,9,9,0,1,2,312,1597
11,8,9,1,1,2,293,1509
11,11,8,0,1,2,326,1660
11,7,9,1,2,0,222,1181
11,14,11,3,0,3,453,2312
11,8,13,1,2,2,396,2027
11,10,14,4,2,2,459,2357
11,4,10,1,1,3,303,1557
11,5,11,0,0,2,281,1444
11,2,8,2,1,1,338,1687
11,15,10,0,2,1,455,2291
11,6,13,2,2,0,371,1882
11,10,9,4,1,3,397,2028
11,10,8,3,2,1,267,1420
11,9,11,1,2,1,416,2102
11,6,4,2,3,1,332,1667
11,19,15,3,3,3,636,3209
11,13,11,0,2,1,420,2124
11,15,14,5,4,2,551,2802
11,11,5,2,1,1,515,2546
11,22,11,3,5,1,540,2761
11,8,4,2,3,2,310,1583
11,7,3,3,3,1,278,1436
11,15,11,5,2,3,598,2994
11,10,10,2,4,1,412,2107
11,18,29,3,1,3,774,3893
11,12,18,3,1,3,688,3432
11,4,6,4,1,1,355,1806
11,12,11,4,1,1,411,2099
11,17,7,1,3,2,444,2268
11,10,11,0,2,0,294,1523
11,19,19,5,2,3,651,3302
11,16,10,2,1,2,436,2235
11,10,17,3,3,0,411,2130
11,8,4,0,0,0,296,1481
11,24,30,2,4,7,839,4262
11,13,11,3,2,3,507,2555
11,3,4,0,2,2,211,1080
11,9,13,2,1,6,352,1822
11,14,9,1,6,3,565,2828
11,13,8,0,3,2,228,1245
11,19,11,1,3,5,350,1879
11,13,16,2,3,4,468,2426
11,12,14,2,1,4,470,2403
11,11,19,4,5,1,500,2572
11,13,7,2,1,0,460,2297
11,3,9,2,2,1,409,2044
11,10,13,6,3,3,603,3021
11,12,13,0,2,0,397,2018
11,25,26,3,0,4,650,3369
11,13,11,2,4,2,622,3104
11,7,8,2,1,1,211,1132
11,9,14,4,4,3,418,2152
11,17,21,4,4,0,558,2870
11,9,9,1,1,0,331,1670
11,10,6,1,1,1,280,1463
11,15,19,5,4,0,522,2703
11,10,11,1,1,2,364,1866
11,11,8,1,2,5,418,2120
11,18,11,3,3,2,571,2891
11,15,17,2,2,4,655,3299
11,7,2,0,2,0,221,1131
11,12,9,2,3,5,426,2174
11,15,11,1,2,1,418,2120
11,23,19,3,5,2,619,3177
11,16,9,3,4,3,478,2445
11,12,6,3,4,1,357,1856
11,15,12,3,2,4,451,2316
11,11,16,3,3,2,481,2461
11,8,6,2,2,1,431,2145
11,7,8,0,1,0,312,1587
11,9,11,4,0,0,409,2068
11,11,12,5,1,1,387,1997
11,10,9,4,3,5,383,1995
11,12,8,0,1,3,283,1473
11,13,10,2,2,2,412,2107
11,19,10,2,1,4,456,2369
11,27,23,4,10,7,850,4360
11,5,8,1,2,2,231,1220
11,8,7,4,3,3,391,1992
11,15,10,4,1,4,385,2007
11,10,12,3,4,2,587,2921
11,11,13,3,3,3,413,2132
11,12,7,2,2,2,392,1994
11,10,6,3,4,2,501,2508
11,5,7,3,0,1,210,1100
11,7,13,3,0,2,470,2361
11,14,12,1,3,7,514,2603
11,10,9,4,0,2,396,2009
11,7,6,3,4,2,288,1495
11,9,20,3,2,3,425,2210
11,8,7,0,1,3,414,2073
11,16,16,3,3,4,578,2920
11,13,19,5,4,0,596,3033
11,8,13,1,3,3,424,2162
11,10,15,3,1,7,416,2167
11,4,5,1,0,0,263,1328
11,8,6,0,1,0,202,1061
11,9,11,0,2,3,407,2054
11,13,8,2,1,2,432,2191
11,8,6,5,1,1,286,1476
11,10,16,2,2,2,466,2374
11,4,9,0,0,1,251,1295
11,7,10,2,0,3,326,1679
11,12,12,2,1,2,517,2585
11,15,14,4,1,2,551,2816
11,9,11,1,4,0,215,1172
11,15,11,0,0,1,322,1680
11,16,6,2,6,2,551,2765
11,9,23,1,2,2,579,2922
11,12,9,0,1,2,361,1842
11,10,6,0,1,1,313,1588
11,11,8,2,1,4,383,1965
11,5,7,0,0,1,192,1000
11,18,10,1,3,1,444,2280
11,10,11,1,1,2,420,2123
11,9,8,1,1,2,299,1538
11,9,9,1,1,2,390,1967
11,12,9,1,3,3,623,3093
11,11,16,2,1,3,463,2363
11,12,10,1,0,5,414,2117
11,13,13,3,2,1,357,1859
11,10,17,4,4,2,432,2226
11,11,11,3,2,2,420,2141
11,5,10,2,2,0,292,1498
11,13,10,0,2,2,289,1521
11,5,9,2,1,1,338,1699
11,7,10,1,1,1,301,1532
11,14,14,5,0,2,586,2945
11,10,17,5,4,2,570,2883
11,9,14,3,2,4,496,2522
11,6,5,3,1,2,226,1182
11,13,6,4,4,4,433,2217
11,13,13,0,3,2,402,2062
11,10,18,0,4,0,537,2673
11,12,7,1,4,2,328,1707
11,13,8,1,2,3,404,2064
11,8,14,3,2,2,517,2591
11,2,4,2,0,2,166,865
11,8,8,2,2,0,288,1495
11,14,15,6,4,0,599,3028
11,2,4,1,0,0,221,1107
11,10,8,0,3,1,302,1571
11,12,10,2,0,1,433,2189
11,23,13,3,0,1,443,2299
11,12,7,1,3,2,343,1750
11,5,10,1,1,1,242,1272
11,14,11,3,1,1,394,2015
11,13,13,1,6,4,448,2322
11,12,12,4,2,2,403,2080
11,14,16,4,2,3,469,2418
11,6,6,2,1,1,421,2096
11,13,11,1,2,0,521,2609
11,8,5,1,1,2,259,1327
11,11,10,1,3,4,460,2316
11,18,13,1,3,2,612,3069
11,4,11,4,1,2,319,1645
11,8,7,0,3,3,335,1718
11,13,12,2,2,2,451,2293
11,8,8,0,0,4,266,1381
11,12,9,2,1,2,332,1716
11,6,10,1,3,1,294,1522
11,8,13,1,2,0,386,1960
11,10,7,2,3,0,294,1533
11,13,13,1,1,5,506,2572
11,8,8,2,2,2,351,1788
11,11,15,2,2,3,436,2238
11,14,19,2,1,1,501,2551
11,15,9,2,2,2,440,2248
11,10,9,1,3,0,285,1484
11,16,14,0,5,2,455,2343
11,7,13,4,2,2,386,1977
11,13,14,4,4,0,417,2161
11,10,16,3,6,5,454,2367
11,12,13,2,3,0,326,1709
